Start Date	12/26/2025
End Date	01/29/2026
Report Type	Apple Music
Storefront Name	Apple Identifier	Membership Type	Quantity	Net Royalty	Net Royalty Total	Currency	ISRC	Item Title	Item Artist	Item Type	Media Type	Vendor Identifier	Offline Indicator	Label/Studio/Network	Grid
CA	309521807	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900040	Intro-Aliento de Fuego	JosÃ© Cruz	0	1	MXF600900040	0	Fonarte Latino, S.A. de C.V.	
CA	309521808	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900041	Sobre Mesones	JosÃ© Cruz	0	1	MXF600900041	0	Fonarte Latino, S.A. de C.V.	
CA	309521809	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900042	Viaje Personal	JosÃ© Cruz	0	1	MXF600900042	0	Fonarte Latino, S.A. de C.V.	
CA	309521810	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900043	Mercado de Angeles	JosÃ© Cruz	0	1	MXF600900043	0	Fonarte Latino, S.A. de C.V.	
CA	309521811	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900044	La Bacha	JosÃ© Cruz	0	1	MXF600900044	0	Fonarte Latino, S.A. de C.V.	
CA	309521812	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900045	Blues del Missisippi	JosÃ© Cruz	0	1	MXF600900045	0	Fonarte Latino, S.A. de C.V.	
CA	309521813	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900046	Tres DÃ­as	JosÃ© Cruz	0	1	MXF600900046	0	Fonarte Latino, S.A. de C.V.	
CA	309521814	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900047	Blues de la Esclerosis	JosÃ© Cruz	0	1	MXF600900047	0	Fonarte Latino, S.A. de C.V.	
CA	314435617	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600800330	Tierra Mestiza	Terceto de Guitarras de la Ciudad de Mexico	0	1	MXF600800330	0	Fonarte Latino, S.A. de C.V.	
CA	317749735	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900262	Caguamotas	Vagabundos Underground	0	1	MXF600900262	0	Fonarte Latino, S.A. de C.V.	
CA	317749747	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF600900265	3XL	Secreto El Famoso BiberÃ³n	0	1	MXF600900265	0	Fonarte Latino, S.A. de C.V.	
CA	319792322	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900113	De Lunes a Viernes	Gustavo Lara	0	1	MXF600900113	0	Fonarte Latino, S.A. de C.V.	
CA	319792394	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900119	Ata	Gustavo Lara	0	1	MXF600900119	0	Fonarte Latino, S.A. de C.V.	
CA	319834685	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF600900156	Es Por Ti	Inspector	0	1	MXF600900156	1	Fonarte Latino, S.A. de C.V.	
CA	319834685	Individual Monthly PAID	125	0.01001	1.25125	CAD	MXF600900156	Es Por Ti	Inspector	0	1	MXF600900156	0	Fonarte Latino, S.A. de C.V.	
CA	319834694	Individual Monthly PAID	8	0.01001	0.08008	CAD	MXF600900157	Y QuÃ©	Inspector	0	1	MXF600900157	1	Fonarte Latino, S.A. de C.V.	
CA	319834694	Individual Monthly PAID	227	0.01001	2.27227	CAD	MXF600900157	Y QuÃ©	Inspector	0	1	MXF600900157	0	Fonarte Latino, S.A. de C.V.	
CA	319834704	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900159	Noviembre	Inspector	0	1	MXF600900159	0	Fonarte Latino, S.A. de C.V.	
CA	319834714	Individual Monthly PAID	29	0.01001	0.29029	CAD	MXF600900163	BÃ©same Mucho	Inspector	0	1	MXF600900163	0	Fonarte Latino, S.A. de C.V.	
CA	319834772	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF600900168	Our House	Inspector	0	1	MXF600900168	0	Fonarte Latino, S.A. de C.V.	
CA	335004578	Individual Monthly PAID	9	0.01001	0.09009	CAD	MXF600900756	Maladie	ChÃ©jere	0	1	MXF600900756	0	Fonarte Latino, S.A. de C.V.	
CA	335171824	Individual Monthly PAID	16	0.01001	0.16016	CAD	MXF600900722	Coincidir	Mexicanto	0	1	MXF600900722	0	Fonarte Latino, S.A. de C.V.	
CA	335171833	Individual Monthly PAID	9	0.01001	0.09009	CAD	MXF600900723	El Hombre del Piano	Mexicanto	0	1	MXF600900723	0	Fonarte Latino, S.A. de C.V.	
CA	335171841	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF600900724	Me Basta	Mexicanto	0	1	MXF600900724	0	Fonarte Latino, S.A. de C.V.	
CA	335171873	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900726	Insomnio	Mexicanto	0	1	MXF600900726	0	Fonarte Latino, S.A. de C.V.	
CA	335171918	Individual Monthly PAID	8	0.01001	0.08008	CAD	MXF600900736	Hacerte Venir	Mexicanto	0	1	MXF600900736	0	Fonarte Latino, S.A. de C.V.	
CA	335171923	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900737	Intento	Mexicanto	0	1	MXF600900737	0	Fonarte Latino, S.A. de C.V.	
CA	335171930	Individual Monthly PAID	6	0.01001	0.06006	CAD	MXF600900738	Solo Le Pido a Dios	Mexicanto	0	1	MXF600900738	0	Fonarte Latino, S.A. de C.V.	
CA	337682125	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF600602973	Mirrota	Santa Sabina	0	1	MXF600602973	0	Fonarte Latino SA de CV	
CA	338347524	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900859	Danza de los Viejitos	Los Folkloristas	0	1	MXF600900859	0	Fonarte Latino SA de CV	
CA	338347533	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF600900860	Rosa de Castilla	Los Folkloristas	0	1	MXF600900860	0	Fonarte Latino SA de CV	
CA	338347535	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900861	La mona	Los Folkloristas	0	1	MXF600900861	0	Fonarte Latino SA de CV	
CA	338347538	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900862	Male severiana	Los Folkloristas	0	1	MXF600900862	0	Fonarte Latino SA de CV	
CA	338347539	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF600900863	Ya No Recuerdas	Los Folkloristas	0	1	MXF600900863	0	Fonarte Latino SA de CV	
CA	338347543	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900864	El relÃ¡mpago	Los Folkloristas	0	1	MXF600900864	0	Fonarte Latino SA de CV	
CA	338347549	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900865	MarÃ­a Chuchita	Los Folkloristas	0	1	MXF600900865	0	Fonarte Latino SA de CV	
CA	338347552	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900866	La Josefinita	Los Folkloristas	0	1	MXF600900866	0	Fonarte Latino SA de CV	
CA	338347659	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900867	La Renca	Los Folkloristas	0	1	MXF600900867	0	Fonarte Latino SA de CV	
CA	338347661	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900868	Dalia Chinita	Los Folkloristas	0	1	MXF600900868	0	Fonarte Latino SA de CV	
CA	338347663	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600900869	Male Crucita	Los Folkloristas	0	1	MXF600900869	0	Fonarte Latino SA de CV	
CA	338347664	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900870	Jucheti Consuelito	Los Folkloristas	0	1	MXF600900870	0	Fonarte Latino SA de CV	
CA	338347700	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900871	Flor de Canela	Los Folkloristas	0	1	MXF600900871	0	Fonarte Latino SA de CV	
CA	339106906	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF600900945	CorazÃ³n inconforme	Coda	0	1	MXF600900945	0	Fonarte Latino SA de CV	
CA	341239155	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900923	Flor Silvestre	Ernesto Anaya	0	1	MXF600900923	0	Fonarte Latino SA de CV	
CA	341239165	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900926	Las Canastas	Ernesto Anaya	0	1	MXF600900926	0	Fonarte Latino SA de CV	
CA	341239186	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900931	El Llorar	Ernesto Anaya	0	1	MXF600900931	0	Fonarte Latino SA de CV	
CA	342853513	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600900893	A Nadie	Liliana Felipe, Jesusa RodrÃ­guez	0	1	MXF600900893	0	Fonarte Latino SA de CV	
CA	357708188	Individual Monthly PAID	5	0.01001	0.05005	CAD	MXF601000053	CAPA 1 Keter Etz Chayim (El Ã¡rbol de la vida)	Fernanda Delgado	0	1	MXF601000053	0	Fonarte Latino SA de CV	
CA	357708191	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF601000054	CAPA 2 Torah EÂ´ser Sphirot (ProgramaciÃ³n de la ley divina)	Fernanda Delgado	0	1	MXF601000054	0	Fonarte Latino SA de CV	
CA	357708194	Individual Monthly PAID	5	0.01001	0.05005	CAD	MXF601000055	CAPA 3 Netzach Merkava Eliyahu (AscensiÃ³n y activaciÃ³n)	Fernanda Delgado	0	1	MXF601000055	0	Fonarte Latino SA de CV	
CA	357708196	Individual Monthly PAID	6	0.01001	0.06006	CAD	MXF601000056	CAPA 4 y 5 Urim Ve Tumim, Aleph Etz Adonai (La esencia de tu expresiÃ³n, Divinidad en el planeta)	Fernanda Delgado	0	1	MXF601000056	0	Fonarte Latino SA de CV	
CA	357708226	Individual Monthly PAID	5	0.01001	0.05005	CAD	MXF601000057	CAPA 6 Ehyeh Asher Ehyeh (Yo soy el que Yo soy)	Fernanda Delgado	0	1	MXF601000057	0	Fonarte Latino SA de CV	
CA	357708229	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF601000058	CAPA 7 Kadumah Elohim (Divinidad revelada)	Fernanda Delgado	0	1	MXF601000058	0	Fonarte Latino SA de CV	
CA	357708232	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF601000059	CAPA 8 Rochev Baaravot (Jinetes de la Luz)	Fernanda Delgado	0	1	MXF601000059	0	Fonarte Latino SA de CV	
CA	357708243	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF601000060	CAPA 9 Shechinah-Esh (La llama de la expansiÃ³n)	Fernanda Delgado	0	1	MXF601000060	0	Fonarte Latino SA de CV	
CA	357708245	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF601000061	CAPA 10 Va-yik-ra (El llamado a la Divinidad)	Fernanda Delgado	0	1	MXF601000061	0	Fonarte Latino SA de CV	
CA	357708301	Individual Monthly PAID	5	0.01001	0.05005	CAD	MXF601000062	CAPA 11 Chochmah Micha Halelu (SabidurÃ­a de la divinidad femenina)	Fernanda Delgado	0	1	MXF601000062	0	Fonarte Latino SA de CV	
CA	357708309	Individual Monthly PAID	5	0.01001	0.05005	CAD	MXF601000063	CAPA 12 El Shadai (Dios)	Fernanda Delgado	0	1	MXF601000063	0	Fonarte Latino SA de CV	
CA	358934250	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601000085	MÃ­rame	Daniela LujÃ¡n	0	1	MXF601000085	0	Fonarte Latino SA de CV	
CA	364390213	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF601000121	El Funjan	Fadi El Saadi	0	1	MXF601000121	0	Fonarte Latino SA de CV	
CA	364390597	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601000127	Saadi Eqaa	Fadi El Saadi	0	1	MXF601000127	0	Fonarte Latino SA de CV	
CA	388106577	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600700529	El Ãšltimo NiÃ±o HÃ©roe	Lazcano Malo	0	1	MXF600700529	0	Fonarte Latino SA de CV	
CA	388106660	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF600700531	Dos Tallas MÃ¡s	Lazcano Malo	0	1	MXF600700531	0	Fonarte Latino SA de CV	
CA	388106765	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF600700535	El Rey del Universo	Lazcano Malo	0	1	MXF600700535	0	Fonarte Latino SA de CV	
CA	388106802	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF600700538	Caballito De Mar	Lazcano Malo	0	1	MXF600700538	0	Fonarte Latino SA de CV	
CA	400605343	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF601000514	SÃ¡bado Distrito Federal	Chava Flores	0	1	MXF601000514	0	Fonarte Latino SA de CV	
CA	400605361	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601000528	Llegaron Los Gorrones	Chava Flores	0	1	MXF601000528	0	Fonarte Latino SA de CV	
CA	400605370	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601000531	Tomando TÃ©	Chava Flores	0	1	MXF601000531	0	Fonarte Latino SA de CV	
CA	400605372	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601000533	Mi Linda Vecindad	Chava Flores	0	1	MXF601000533	0	Fonarte Latino SA de CV	
CA	400605484	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601000566	Vieja Carta	Chava Flores	0	1	MXF601000566	0	Fonarte Latino SA de CV	
CA	406773740	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601000652	Rock El Casbah	Rachid Taha	0	1	MXF601000652	0	Fonarte Latino SA de CV	
CA	408978002	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601000703	Taxi FKU	Los Benders	0	1	MXF601000703	0	Fonarte Latino SA de CV	
CA	421594790	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100023	Burbujas de JabÃ³n	Sr. GonzÃ¡lez	0	1	MXF601100023	0	Fonarte Latino SA de CV	
CA	421594798	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100030	El Fin de la Historia Con CafÃ© Tacvba	Sr. GonzÃ¡lez	0	1	MXF601100030	0	Fonarte Latino SA de CV	
CA	425064936	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601100063	Siempre Resistiendo	El Gran Silencio	0	1	MXF601100063	0	Fonarte Latino SA de CV	
CA	425064946	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100064	Despierta sin temor con Pato Machete y Mirza Maldonado	El Gran Silencio	0	1	MXF601100064	0	Fonarte Latino SA de CV	
CA	425064958	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100065	Mentiras	El Gran Silencio	0	1	MXF601100065	0	Fonarte Latino SA de CV	
CA	425064959	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100066	Radio Cobarde	El Gran Silencio	0	1	MXF601100066	0	Fonarte Latino SA de CV	
CA	425064960	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100067	Dominio PÃºblico	El Gran Silencio	0	1	MXF601100067	0	Fonarte Latino SA de CV	
CA	425064961	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100068	Pulpos Chupeteadores	El Gran Silencio	0	1	MXF601100068	0	Fonarte Latino SA de CV	
CA	425064962	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF601100069	Revolucionar	El Gran Silencio	0	1	MXF601100069	0	Fonarte Latino SA de CV	
CA	425064966	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100070	No Les Creo Nada	El Gran Silencio	0	1	MXF601100070	0	Fonarte Latino SA de CV	
CA	425064967	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100071	La Llavesita	El Gran Silencio	0	1	MXF601100071	0	Fonarte Latino SA de CV	
CA	425064969	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100072	MÃ¡ndame Un EmoticÃ³n	El Gran Silencio	0	1	MXF601100072	0	Fonarte Latino SA de CV	
CA	425064972	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100073	Puedo Morir De TÃ­	El Gran Silencio	0	1	MXF601100073	0	Fonarte Latino SA de CV	
CA	425064974	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100074	CorrupciÃ³n Ska	El Gran Silencio	0	1	MXF601100074	0	Fonarte Latino SA de CV	
CA	425064975	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100075	Mexican Policeman	El Gran Silencio	0	1	MXF601100075	0	Fonarte Latino SA de CV	
CA	436902418	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100417	Tu TutÃº	Lazcano Malo	0	1	MXF601100417	0	Fonarte Latino SA de CV	
CA	437177627	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601100302	AtrÃ©vete	Stahl Metal	0	1	MXF601100302	0	Fonarte Latino SA de CV	
CA	437384155	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100314	Llora InquisiciÃ³n	Nostra Morte	0	1	MXF601100314	0	Fonarte Latino SA de CV	
CA	454642262	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100682	Tahet El Chebak	Fadi El Saadi	0	1	MXF601100682	0	Fonarte Latino SA de CV	
CA	454642270	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601100690	Ya Saad (Live)	Fadi El Saadi	0	1	MXF601100690	0	Fonarte Latino SA de CV	
CA	456080106	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100722	Pirakor	Los Elasticos	0	1	MXF601100722	0	Fonarte Latino SA de CV	
CA	472446145	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601100812	CanciÃ³n de Cuna (Para Padre Primerizo)	Edel JuÃ¡rez	0	1	MXF601100812	0	Fonarte Latino SA de CV	
CA	472446194	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF601100814	A los Jardines de Cera	Edel JuÃ¡rez	0	1	MXF601100814	0	Fonarte Latino SA de CV	
CA	472446196	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601100815	Homenaje a la Locura (feat. RaÃºl Ornelas)	Edel JuÃ¡rez	0	1	MXF601100815	0	Fonarte Latino SA de CV	
CA	496302565	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200010	Me Haces Existir	Monocordio	0	1	MXF601200010	0	Fonarte Latino SA de CV	
CA	496302566	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF601200011	Siempre Te BusquÃ©	Monocordio	0	1	MXF601200011	0	Fonarte Latino SA de CV	
CA	496302566	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601200011	Siempre Te BusquÃ©	Monocordio	0	1	MXF601200011	1	Fonarte Latino SA de CV	
CA	499696309	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601200033	Los Agachados	Los Korucos	0	1	MXF601200033	0	Fonarte Latino, S.A. de C.V.	
CA	499696309	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200033	Los Agachados	Los Korucos	0	1	MXF601200033	1	Fonarte Latino, S.A. de C.V.	
CA	499696311	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601200035	Abre Los Brazos	Los Korucos	0	1	MXF601200035	0	Fonarte Latino, S.A. de C.V.	
CA	499729885	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200051	La Historia De Un Koruco Enamorado	Los Korucos	0	1	MXF601200051	0	Fonarte Latino, S.A. de C.V.	
CA	500195426	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200073	Eres TuÌ	Los Korucos	0	1	MXF601200073	0	Fonarte Latino, S.A. de C.V.	
CA	508624806	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200241	MÃ¡s FÃ¡cil	Monocordio	0	1	MXF601200241	0	Fonarte Latino SA de CV	
CA	509355439	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601200224	Esperanza del CorazÃ³n	Mane de la Parra	0	1	MXF601200224	0	Fonarte Latino SA de CV	
CA	509355571	Individual Monthly PAID	7	0.01001	0.07007	CAD	MXF601200228	Esperanza del CorazÃ³n	Bianca Marroquin	0	1	MXF601200228	0	Fonarte Latino SA de CV	
CA	523292774	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200426	Divina TÃº	Carlos MacÃ­as	0	1	MXF601200426	0	Fonarte Latino SA de CV	
CA	527837172	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200453	Azul (En Vivo)	Real de Catorce	0	1	MXF601200453	0	Fonarte Latino, S.A. de C.V.	
CA	527837173	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200454	Me Miraba a los Ojos	Real de Catorce	0	1	MXF601200454	0	Fonarte Latino, S.A. de C.V.	
CA	527837174	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200455	Mujer Sucia	Real de Catorce	0	1	MXF601200455	0	Fonarte Latino, S.A. de C.V.	
CA	527837175	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200456	Flores en la Ventana	Real de Catorce	0	1	MXF601200456	0	Fonarte Latino, S.A. de C.V.	
CA	527837176	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200457	El Parias Blues	Real de Catorce	0	1	MXF601200457	0	Fonarte Latino, S.A. de C.V.	
CA	527837212	Individual Monthly PAID	4	0.01001	0.04004	CAD	MXF601200468	Blues del Atajo (En Vivo)	Real de Catorce	0	1	MXF601200468	0	Fonarte Latino, S.A. de C.V.	
CA	530111606	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200484	Chilanga Banda	Jaime LÃ³pez	0	1	MXF601200484	0	Fonarte Latino, S.A. de C.V.	
CA	538520985	Individual Monthly PAID	16	0.01001	0.16016	CAD	MXF601200639	Tu Perfume	Carlos MacÃ­as	0	1	MXF601200639	0	Fonarte Latino, S.A. de C.V.	
CA	538520985	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601200639	Tu Perfume	Carlos MacÃ­as	0	1	MXF601200639	1	Fonarte Latino, S.A. de C.V.	
CA	538520986	Individual Monthly PAID	25	0.01001	0.25025	CAD	MXF601200640	Divina TÃº	Carlos MacÃ­as	0	1	MXF601200640	0	Fonarte Latino, S.A. de C.V.	
CA	538520986	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200640	Divina TÃº	Carlos MacÃ­as	0	1	MXF601200640	1	Fonarte Latino, S.A. de C.V.	
CA	538520988	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200641	Yo Te Pienso	Carlos MacÃ­as	0	1	MXF601200641	0	Fonarte Latino, S.A. de C.V.	
CA	538521369	Individual Monthly PAID	19	0.01001	0.19019	CAD	MXF601200642	Amarte AsÃ­	Carlos MacÃ­as	0	1	MXF601200642	0	Fonarte Latino, S.A. de C.V.	
CA	538521369	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601200642	Amarte AsÃ­	Carlos MacÃ­as	0	1	MXF601200642	1	Fonarte Latino, S.A. de C.V.	
CA	538521371	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601200644	Y No Soy tu DueÃ±o	Carlos MacÃ­as	0	1	MXF601200644	0	Fonarte Latino, S.A. de C.V.	
CA	538521376	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200647	Yo No Soy	Carlos MacÃ­as	0	1	MXF601200647	1	Fonarte Latino, S.A. de C.V.	
CA	538521376	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF601200647	Yo No Soy	Carlos MacÃ­as	0	1	MXF601200647	0	Fonarte Latino, S.A. de C.V.	
CA	538521378	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF601200648	Y Sin Embargo (feat. Gianna)	Carlos MacÃ­as	0	1	MXF601200648	0	Fonarte Latino, S.A. de C.V.	
CA	549434482	Individual Monthly PAID	7	0.01001	0.07007	CAD	MXF601200713	Sobre la Marea	ChÃ©jere	0	1	MXF601200713	0	Fonarte Latino, S.A. de C.V.	
CA	549434530	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200721	Sin Hablar	ChÃ©jere	0	1	MXF601200721	0	Fonarte Latino, S.A. de C.V.	
CA	549434532	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200723	La Estrellita	ChÃ©jere	0	1	MXF601200723	0	Fonarte Latino, S.A. de C.V.	
CA	555716419	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601200792	Set El Hosn	Fadi El Saadi	0	1	MXF601200792	0	Fonarte Latino, S.A. de C.V.	
CA	555716421	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200794	Deg Al Mani	Fadi El Saadi	0	1	MXF601200794	1	Fonarte Latino, S.A. de C.V.	
CA	555716421	Individual Monthly PAID	134	0.01001	1.34134	CAD	MXF601200794	Deg Al Mani	Fadi El Saadi	0	1	MXF601200794	0	Fonarte Latino, S.A. de C.V.	
CA	555716422	Individual Monthly PAID	3	0.01001	0.03003	CAD	MXF601200795	Wala Ya Saidi	Fadi El Saadi	0	1	MXF601200795	0	Fonarte Latino, S.A. de C.V.	
CA	555716427	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601200800	Ya Habibi	Fadi El Saadi	0	1	MXF601200800	0	Fonarte Latino, S.A. de C.V.	
CA	565128610	Individual Monthly PAID	13	0.01001	0.13013	CAD	MXF601200380	Y la Recuerdo de Ayer	La Tremenda Korte	0	1	MXF601200380	0	Fonarte Latino, S.A. de C.V.	
CA	566614232	Individual Monthly PAID	10	0.01001	0.1001	CAD	MXF601200995	Mil Vidas (feat. Fernanda Castillo)	Carlos MacÃ­as	0	1	MXF601200995	0	Fonarte Latino, S.A. de C.V.	
CA	566614232	Individual Monthly PAID	6	0.01001	0.06006	CAD	MXF601200995	Mil Vidas (feat. Fernanda Castillo)	Carlos MacÃ­as	0	1	MXF601200995	1	Fonarte Latino, S.A. de C.V.	
CA	567814418	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601201024	Guacarrock Del Santo	El Palomazo Informativo	0	1	MXF601201024	0	Fonarte Latino, S.A. de C.V.	
CA	567814461	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601201027	Â¡Saca!	Plastilina Mosh	0	1	MXF601201027	0	Fonarte Latino, S.A. de C.V.	
CA	576805794	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601201095	Cielo	Miguel Tigerino	0	1	MXF601201095	0	Fonarte Latino, S.A. de C.V.	
CA	586446061	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601201194	Maya Clos	YucatÃ¡n A Go Go	0	1	MXF601201194	0	Fonarte Latino, S.A. de C.V.	
CA	587928271	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601201211	Se Me Desgarra El Alma	Jorge Gallegos	0	1	MXF601201211	0	Fonarte Latino, S.A. de C.V.	
CA	632302407	Individual Monthly PAID	7	0.01001	0.07007	CAD	MXF601300436	Colores	Rastrillos	0	1	MXF601300436	0	Fonarte Latino, S.A. de C.V.	
CA	632302431	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601300438	Luces	Rastrillos	0	1	MXF601300438	0	Fonarte Latino, S.A. de C.V.	
CA	632302442	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601300444	Dime	Rastrillos	0	1	MXF601300444	0	Fonarte Latino, S.A. de C.V.	
CA	640793801	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601300511	Beautiful Love	Miguel Chuck Rodriguez, Jorge ServÃ­n, Esteban Herrera	0	1	MXF601300511	0	Fonarte Latino, S.A. de C.V.	
CA	640793808	Individual Monthly PAID	1	0.01001	0.01001	CAD	MXF601300513	Para Avishai	Miguel Chuck Rodriguez, Jorge ServÃ­n, Esteban Herrera	0	1	MXF601300513	0	Fonarte Latino, S.A. de C.V.	
CA	692831199	Individual Monthly PAID	2	0.01001	0.02002	CAD	MXF601300893	Como La Ves (feat. Shaka & Dres)	Yam	0	1	MXF601300893	1	Fonarte Latino, S.A. de C.V.	
